File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 14
PC Download Start Date and Time: 2/27/2021 at  18:31:0
Date and Time on the tool: 2/27/2021 at  18:31:1
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000000379 ,  2021/02/27 01:01:40 ,  53730 ,        3 ,      0 ,      0 ,      25 ,  0.2471992 ,   1.807692 ,       0 ,  0.2828956 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000380 ,  2021/02/27 01:02:10 ,  50378 ,        3 ,      0 ,      0 ,      25 ,  0.2514947 ,          0 ,       0 ,  0.2805255 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000381 ,  2021/02/27 01:02:40 ,  20166 ,        3 ,      0 ,      0 ,      25 ,  0.2533005 ,          0 ,       0 ,  0.2780576 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000382 ,  2021/02/27 01:03:10 ,  31574 ,        3 ,      0 ,      0 ,      25 ,  0.2531949 ,          0 ,       0 ,  0.2768035 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000383 ,  2021/02/27 01:03:40 ,   9789 ,        3 ,      0 ,      0 ,      25 ,  0.2546881 ,          0 ,       0 ,  0.2756876 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000384 ,  2021/02/27 01:04:10 ,  36038 ,        3 ,      0 ,      0 ,      25 ,  0.2493537 ,          0 ,       0 ,  0.2792392 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000385 ,  2021/02/27 01:04:40 ,  23905 ,        3 ,      0 ,      0 ,      25 ,  0.2523269 ,          0 ,       0 ,  0.2757471 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000386 ,  2021/02/27 01:05:10 ,  58992 ,        3 ,      0 ,      0 ,      25 ,  0.2540801 ,   1.615385 ,       0 ,  0.2726272 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000387 ,  2021/02/27 01:05:40 ,  28395 ,        3 ,      0 ,      0 ,      25 ,  0.2483635 ,          0 ,       0 ,  0.2794272 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000388 ,  2021/02/27 01:06:10 ,  17376 ,        3 ,      0 ,      0 ,      25 ,  0.2531846 ,          0 ,       0 ,  0.2770237 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000389 ,  2021/02/27 01:06:40 ,  31995 ,        3 ,      0 ,      0 ,      25 ,  0.2477536 ,          0 ,       0 ,  0.2769836 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000390 ,  2021/02/27 01:07:10 ,  48203 ,        3 ,      0 ,      0 ,      25 ,  0.2449972 ,          0 ,       0 ,   0.283504 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000391 ,  2021/02/27 01:07:40 ,  11845 ,        3 ,      0 ,      0 ,      25 ,  0.2460702 ,          0 ,       0 ,  0.2842086 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000392 ,  2021/02/27 01:08:10 ,  58672 ,        3 ,      0 ,      0 ,      25 ,  0.2440892 ,        1.5 ,       0 ,  0.2832623 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000393 ,  2021/02/27 01:08:40 ,  32511 ,        3 ,      0 ,      0 ,      25 ,  0.2520769 ,          0 ,       0 ,  0.2767559 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000394 ,  2021/02/27 01:09:10 ,  31162 ,        3 ,      0 ,      0 ,      25 ,  0.2458886 ,   1.615385 ,       0 ,  0.2844886 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000395 ,  2021/02/27 01:09:40 ,  13284 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000396 ,  2021/02/27 01:10:10 ,  32311 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000397 ,  2021/02/27 01:10:40 ,  44201 ,        3 ,      0 ,      0 ,      25 ,  0.2473176 ,          0 ,       0 ,  0.2806941 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000398 ,  2021/02/27 01:11:10 ,  17644 ,        3 ,      0 ,      0 ,      25 ,  0.2453514 ,          0 ,       0 ,  0.2815245 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000399 ,  2021/02/27 01:11:40 ,  52032 ,        3 ,      0 ,      0 ,      25 ,  0.2478958 ,          0 ,       0 ,  0.2797597 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000400 ,  2021/02/27 01:12:10 ,   4111 ,        3 ,      0 ,      0 ,      25 ,  0.2445493 ,          0 ,       0 ,  0.2827158 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000401 ,  2021/02/27 01:12:40 ,  47372 ,        3 ,      0 ,      0 ,      25 ,  0.2510836 ,   1.538462 ,       0 ,  0.2766964 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000402 ,  2021/02/27 01:13:10 ,  55458 ,        3 ,      0 ,      0 ,      25 ,  0.2396701 ,   1.615385 ,       0 ,  0.2832427 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000403 ,  2021/02/27 01:13:40 ,  65406 ,        3 ,      0 ,      0 ,      25 ,  0.2500128 ,   1.692308 ,       0 ,  0.2773202 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000404 ,  2021/02/27 01:14:10 ,  27866 ,        3 ,      0 ,      0 ,      25 ,  0.2540791 ,          0 ,       0 ,   0.274744 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000405 ,  2021/02/27 01:14:40 ,  26134 ,        3 ,      0 ,      0 ,      25 ,  0.2460538 ,          0 ,       0 ,  0.2817426 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000406 ,  2021/02/27 01:15:10 ,   8796 ,        3 ,      0 ,      0 ,      25 ,  0.2451237 ,          0 ,       0 ,  0.2815511 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000407 ,  2021/02/27 01:15:40 ,  10409 ,        3 ,      0 ,      0 ,      25 ,  0.2484777 ,          0 ,       0 ,  0.2795631 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000408 ,  2021/02/27 01:16:10 ,  53182 ,        3 ,      0 ,      0 ,      25 ,  0.2496434 ,          0 ,       0 ,  0.2764983 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000409 ,  2021/02/27 01:16:40 ,  44990 ,        3 ,      0 ,      0 ,      25 ,  0.2500347 ,          0 ,       0 ,   0.277739 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000410 ,  2021/02/27 01:17:10 ,  33367 ,        3 ,      0 ,      0 ,      25 ,  0.2476914 ,          0 ,       0 ,  0.2821873 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000411 ,  2021/02/27 01:17:40 ,  26996 ,        3 ,      0 ,      0 ,      25 ,  0.2519374 ,          0 ,       0 ,  0.2777114 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000412 ,  2021/02/27 01:18:10 ,  16210 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000413 ,  2021/02/27 01:18:40 ,   8866 ,        3 ,      0 ,      0 ,      25 ,  0.2466113 ,   1.615385 ,       0 ,  0.2846878 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000414 ,  2021/02/27 01:19:10 ,  29816 ,        3 ,      0 ,      0 ,      25 ,  0.2470304 ,   1.538462 ,       0 ,  0.2777108 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000415 ,  2021/02/27 01:19:40 ,  59006 ,        3 ,      0 ,      0 ,      25 ,  0.2536076 ,          0 ,       0 ,  0.2734604 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000416 ,  2021/02/27 01:20:10 ,  36602 ,        3 ,      0 ,      0 ,      25 ,  0.2510191 ,          0 ,       0 ,  0.2780556 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000417 ,  2021/02/27 01:20:40 ,  39489 ,        3 ,      0 ,      0 ,      25 ,  0.2512607 ,          0 ,       0 ,  0.2776233 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000418 ,  2021/02/27 01:21:10 ,  50995 ,        3 ,      0 ,      0 ,      25 ,  0.2546579 ,          0 ,       0 ,  0.2744548 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000419 ,  2021/02/27 01:21:40 ,  34046 ,        3 ,      0 ,      0 ,      25 ,  0.2547455 ,          0 ,       0 ,  0.2750712 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000420 ,  2021/02/27 01:22:10 ,  37408 ,        3 ,      0 ,      0 ,      25 ,  0.2472616 ,          0 ,       0 ,  0.2814886 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000421 ,  2021/02/27 01:22:40 ,   6447 ,        3 ,      0 ,      0 ,      25 ,   0.257953 ,          0 ,       0 ,  0.2748462 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000422 ,  2021/02/27 01:23:10 ,  50323 ,        3 ,      0 ,      0 ,      25 ,  0.2596199 ,          0 ,       0 ,  0.2756633 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000423 ,  2021/02/27 01:23:40 ,  19940 ,        3 ,      0 ,      0 ,      25 ,  0.2617857 ,          0 ,       0 ,  0.2736493 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000424 ,  2021/02/27 01:24:10 ,  47031 ,        3 ,      0 ,      0 ,      25 ,  0.2585597 ,          0 ,       0 ,  0.2747091 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000425 ,  2021/02/27 01:24:40 ,  34397 ,        3 ,      0 ,      0 ,      25 ,  0.2578727 ,          0 ,       0 ,  0.2737899 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000426 ,  2021/02/27 01:25:10 ,  64662 ,        3 ,      0 ,      0 ,      25 ,  0.2564547 ,          0 ,       0 ,   0.277633 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000427 ,  2021/02/27 01:25:40 ,  21255 ,        3 ,      0 ,      0 ,      25 ,  0.2624202 ,          0 ,       0 ,   0.274058 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000428 ,  2021/02/27 01:26:10 ,  46975 ,        3 ,      0 ,      0 ,      25 ,  0.2602382 ,          0 ,       0 ,  0.2747597 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000429 ,  2021/02/27 01:26:40 ,  40413 ,        3 ,      0 ,      0 ,      25 ,  0.2580315 ,          0 ,       0 ,  0.2785558 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000430 ,  2021/02/27 01:27:10 ,  47148 ,        3 ,      0 ,      0 ,      25 ,  0.2641864 ,          0 ,       0 ,  0.2751988 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000431 ,  2021/02/27 01:27:40 ,  18485 ,        3 ,      0 ,      0 ,      25 ,  0.2594005 ,        1.5 ,       0 ,  0.2773345 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000432 ,  2021/02/27 01:28:10 ,  52203 ,        3 ,      0 ,      0 ,      25 ,  0.2594115 ,          0 ,       0 ,  0.2722269 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000433 ,  2021/02/27 01:28:40 ,  63399 ,        3 ,      0 ,      0 ,      25 ,  0.2575848 ,          0 ,       0 ,    0.27336 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000434 ,  2021/02/27 01:29:10 ,  46987 ,        3 ,      0 ,      0 ,      25 ,  0.2589118 ,          0 ,       0 ,  0.2724814 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000435 ,  2021/02/27 01:29:40 ,  20770 ,        3 ,      0 ,      0 ,      25 ,  0.2605423 ,          0 ,       0 ,  0.2700544 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000436 ,  2021/02/27 01:30:10 ,  10062 ,        3 ,      0 ,      0 ,      25 ,  0.2571559 ,          0 ,       0 ,  0.2736893 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000437 ,  2021/02/27 01:30:40 ,  13936 ,        3 ,      0 ,      0 ,      25 ,  0.2575915 ,          0 ,       0 ,  0.2757799 ,   1.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000438 ,  2021/02/27 01:31:10 ,  61997 ,        3 ,      0 ,      0 ,      25 ,  0.2605022 ,          0 ,       0 ,  0.2738939 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000439 ,  2021/02/27 01:31:40 ,  10691 ,        3 ,      0 ,      0 ,      25 ,  0.2595057 ,          0 ,       0 ,  0.2715228 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000440 ,  2021/02/27 01:32:10 ,  50973 ,        3 ,      0 ,      0 ,      25 ,  0.2564222 ,   2.192308 ,       0 ,  0.2730284 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000441 ,  2021/02/27 01:32:40 ,  30796 ,        3 ,      0 ,      0 ,      25 ,  0.2600099 ,          0 ,       0 ,  0.2702273 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000442 ,  2021/02/27 01:33:10 ,  14105 ,        3 ,      0 ,      0 ,      25 ,  0.2557791 ,          0 ,       0 ,  0.2748339 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000443 ,  2021/02/27 01:33:40 ,  55083 ,        3 ,      0 ,      0 ,      25 ,  0.2520997 ,   1.538462 ,       0 ,  0.2783197 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000444 ,  2021/02/27 01:34:10 ,  33549 ,        3 ,      0 ,      0 ,      25 ,  0.2542996 ,          0 ,       0 ,  0.2751913 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000445 ,  2021/02/27 01:34:40 ,  26741 ,        3 ,      0 ,      0 ,      25 ,  0.2591479 ,          0 ,       0 ,  0.2731883 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000446 ,  2021/02/27 01:35:10 ,  55032 ,        3 ,      0 ,      0 ,      25 ,  0.2577447 ,          0 ,       0 ,  0.2743403 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000447 ,  2021/02/27 01:35:40 ,  29176 ,        3 ,      0 ,      0 ,      25 ,  0.2576087 ,          0 ,       0 ,  0.2757748 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000448 ,  2021/02/27 01:36:10 ,  18775 ,        3 ,      0 ,      0 ,      25 ,  0.2613235 ,   1.692308 ,       0 ,  0.2752344 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000449 ,  2021/02/27 01:36:40 ,  52136 ,        3 ,      0 ,      0 ,      25 ,  0.2634411 ,          0 ,       0 ,  0.2715559 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000450 ,  2021/02/27 01:37:10 ,  34224 ,        3 ,      0 ,      0 ,      25 ,  0.2507357 ,          0 ,       0 ,  0.2801996 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000451 ,  2021/02/27 01:37:40 ,    569 ,        3 ,      0 ,      0 ,      25 ,  0.2557043 ,          0 ,       0 ,  0.2748272 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000452 ,  2021/02/27 01:38:10 ,  38582 ,        3 ,      0 ,      0 ,      25 ,   0.259811 ,   1.692308 ,       0 ,  0.2718809 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000453 ,  2021/02/27 01:38:40 ,  50383 ,        3 ,      0 ,      0 ,      25 ,  0.2590613 ,          0 ,       0 ,  0.2726127 ,   1.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000454 ,  2021/02/27 01:39:10 ,  44431 ,        3 ,      0 ,      0 ,      25 ,  0.2606686 ,   1.538462 ,       0 ,  0.2714837 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000455 ,  2021/02/27 01:39:40 ,  57023 ,        3 ,      0 ,      0 ,      25 ,  0.2591039 ,        1.5 ,       0 ,  0.2757944 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000456 ,  2021/02/27 01:40:10 ,  57340 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000457 ,  2021/02/27 01:40:40 ,  22713 ,        3 ,      0 ,      0 ,      25 ,  0.2573146 ,          0 ,       0 ,   0.272075 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000458 ,  2021/02/27 01:41:10 ,  33657 ,        3 ,      0 ,      0 ,      25 ,  0.2553394 ,          0 ,       0 ,  0.2736045 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000459 ,  2021/02/27 01:41:40 ,  61942 ,        3 ,      0 ,      0 ,      25 ,  0.3031352 ,   4.692308 ,       0 ,  0.3027712 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000460 ,  2021/02/27 01:42:10 ,  47270 ,        3 ,      0 ,      0 ,      25 ,    0.32146 ,   6.653846 ,       0 ,  0.3571553 ,          5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000461 ,  2021/02/27 01:42:40 ,  18695 ,        3 ,      0 ,      0 ,      25 ,  0.6454769 ,   2.384615 ,       0 ,   0.688067 ,   2.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000462 ,  2021/02/27 01:43:10 ,  59045 ,        3 ,      0 ,      0 ,      25 ,   1.083315 ,   2.307692 ,       0 ,   1.115456 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000463 ,  2021/02/27 01:43:40 ,  38926 ,        3 ,      0 ,      0 ,      25 ,    1.08409 ,   3.230769 ,       0 ,   1.108644 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000464 ,  2021/02/27 01:44:10 ,  44441 ,        3 ,      0 ,      0 ,      25 ,   1.076433 ,   4.346154 ,       0 ,   1.103135 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000465 ,  2021/02/27 01:44:40 ,  58028 ,        3 ,      0 ,      0 ,      25 ,   1.078019 ,   3.692308 ,       0 ,   1.101642 ,   2.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000466 ,  2021/02/27 01:45:10 ,   8365 ,        3 ,      0 ,      0 ,      25 ,   1.077954 ,   3.153846 ,       0 ,   1.102725 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000467 ,  2021/02/27 01:45:40 ,  35287 ,        3 ,      0 ,      0 ,      25 ,   1.082752 ,   4.153846 ,       0 ,   1.116521 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000468 ,  2021/02/27 01:46:10 ,  49041 ,        3 ,      0 ,      0 ,      25 ,   1.080955 ,   4.269231 ,       0 ,   1.126435 ,   3.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000469 ,  2021/02/27 01:46:40 ,  63444 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000470 ,  2021/02/27 01:47:10 ,  56514 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000471 ,  2021/02/27 01:47:40 ,  30851 ,        3 ,      0 ,      0 ,      25 ,   1.086936 ,   3.307693 ,       0 ,    1.11119 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000472 ,  2021/02/27 01:48:10 ,   4422 ,        3 ,      0 ,      0 ,      25 ,   1.077424 ,   3.038462 ,       0 ,   1.107801 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000473 ,  2021/02/27 01:48:40 ,  38280 ,        3 ,      0 ,      0 ,      25 ,   1.076959 ,   2.769231 ,       0 ,    1.10193 ,   2.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000474 ,  2021/02/27 01:49:10 ,  17302 ,        3 ,      0 ,      0 ,      25 ,   1.062337 ,   3.807693 ,       0 ,   1.088406 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000475 ,  2021/02/27 01:49:40 ,   2600 ,        3 ,      0 ,      0 ,      25 ,   1.069441 ,   14.30769 ,       0 ,   1.104703 ,   9.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000476 ,  2021/02/27 01:50:10 ,  11476 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000477 ,  2021/02/27 01:50:40 ,  21556 ,        3 ,      0 ,      0 ,      25 ,   1.060988 ,   25.34616 ,       1 ,   1.090588 ,   7.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000478 ,  2021/02/27 01:51:10 ,   4926 ,        3 ,      0 ,      0 ,      25 ,   1.063453 ,   21.65385 ,       1 ,   1.104982 ,   8.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000479 ,  2021/02/27 01:51:40 ,  10025 ,        3 ,      0 ,      0 ,      25 ,   1.060278 ,   38.11539 ,       1 ,    1.08556 ,   7.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000480 ,  2021/02/27 01:52:10 ,  16929 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000000481 ,  2021/02/27 01:52:40 ,  33845 ,        3 ,      0 ,      0 ,      25 ,   1.031499 ,   8.961539 ,       0 ,    1.08128 ,   12.07692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000482 ,  2021/02/27 01:53:10 ,  28237 ,        3 ,      0 ,      0 ,      25 ,   1.038846 ,         23 ,       3 ,   1.077764 ,   12.15385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000483 ,  2021/02/27 01:53:40 ,  35387 ,        3 ,      0 ,      0 ,      25 ,   1.018017 ,   14.34615 ,       0 ,   1.061395 ,   8.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000484 ,  2021/02/27 01:54:10 ,  58262 ,        3 ,      0 ,      0 ,      25 ,    1.05662 ,   14.26923 ,       0 ,   1.072124 ,   9.653847 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000485 ,  2021/02/27 01:54:40 ,  42011 ,        3 ,      0 ,      0 ,      25 ,   1.367373 ,   76.26923 ,      21 ,   1.169818 ,   10.26923 ,      0 ,        0 ,       0 ,         0 ,        1 ,         1 , 
000000486 ,  2021/02/27 01:55:10 ,   2048 ,        3 ,      0 ,      0 ,      25 ,   1.310417 ,   58.42308 ,      16 ,   1.163596 ,   10.65385 ,      0 ,        0 ,       0 ,         0 ,        1 ,         1 , 
000000487 ,  2021/02/27 01:55:40 ,  57780 ,        3 ,      0 ,      0 ,      25 ,   1.285905 ,   57.65385 ,      15 ,   1.144685 ,   9.153847 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000488 ,  2021/02/27 01:56:10 ,   3428 ,        3 ,      0 ,      0 ,      25 ,   1.090641 ,   19.88462 ,       0 ,   1.067514 ,   9.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000489 ,  2021/02/27 01:56:40 ,  44801 ,        3 ,      0 ,      0 ,      25 ,  0.9876231 ,   1.538462 ,       0 ,   1.031634 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000490 ,  2021/02/27 01:57:10 ,  25797 ,        3 ,      0 ,      0 ,      25 ,  0.9872343 ,   2.153846 ,       0 ,   1.014794 ,   2.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000491 ,  2021/02/27 01:57:40 ,   8489 ,        3 ,      0 ,      0 ,      25 ,  0.9744188 ,   2.038462 ,       0 ,   1.020175 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000492 ,  2021/02/27 01:58:10 ,   3585 ,        3 ,      0 ,      0 ,      25 ,  0.9739228 ,   1.961539 ,       0 ,   1.009457 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000493 ,  2021/02/27 01:58:40 ,  35118 ,        3 ,      0 ,      0 ,      25 ,  0.9702141 ,   2.115385 ,       0 ,   1.013191 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000494 ,  2021/02/27 01:59:10 ,   9394 ,        3 ,      0 ,      0 ,      25 ,  0.9760318 ,   1.846154 ,       0 ,   0.997624 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000495 ,  2021/02/27 01:59:40 ,  19730 ,        3 ,      0 ,      0 ,      25 ,  0.9656126 ,   2.269231 ,       0 ,   1.001497 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000496 ,  2021/02/27 02:00:10 ,  23914 ,        3 ,      0 ,      0 ,      25 ,  0.9559281 ,   2.538462 ,       0 ,   1.004232 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000497 ,  2021/02/27 02:00:40 ,   4915 ,        3 ,      0 ,      0 ,      25 ,  0.9660515 ,          2 ,       0 ,  0.9907991 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000498 ,  2021/02/27 02:01:10 ,  51324 ,        3 ,      0 ,      0 ,      25 ,   0.952701 ,   1.615385 ,       0 ,  0.9987789 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
